Date,Open,High,Low,Close,Volume
2024-09-18 19:00:00,0.00084387,0.0008511,0.00079615,0.00081639,19883943726.0
2024-09-18 20:00:00,0.00081669,0.000833,0.00080501,0.00082708,9806296241.0
2024-09-18 21:00:00,0.00082744,0.00087,0.00082053,0.00084686,17524133315.0
2024-09-18 22:00:00,0.000847,0.00098,0.00084601,0.00094279,43153176020.0
2024-09-18 23:00:00,0.00094201,0.000981,0.00090125,0.00096266,36751044817.0
2024-09-19 00:00:00,0.00096313,0.00097545,0.00091189,0.00093184,26603759136.0
2024-09-19 01:00:00,0.00093098,0.000965,0.000921,0.0009456,15443603030.0
2024-09-19 02:00:00,0.00094592,0.0009487,0.00087299,0.00090365,22978323266.0
2024-09-19 03:00:00,0.00090424,0.00090461,0.00085,0.00088101,22849991480.0
2024-09-19 04:00:00,0.00088159,0.00088592,0.00085,0.00087811,15725390967.0
2024-09-19 05:00:00,0.00087806,0.000881,0.00082172,0.00086492,19681469352.0
2024-09-19 06:00:00,0.00086449,0.00093663,0.00085158,0.00091222,30992314868.0
2024-09-19 07:00:00,0.00091213,0.00093086,0.00089002,0.00091066,15666709840.0
2024-09-19 08:00:00,0.00091066,0.0009228,0.00088583,0.00089424,11098497750.0
2024-09-19 09:00:00,0.00089439,0.00091103,0.00086072,0.00086793,15526602949.0
2024-09-19 10:00:00,0.00086792,0.00088432,0.00084,0.00084653,21708869583.0
2024-09-19 11:00:00,0.00084651,0.00086,0.000831,0.00085509,17402228740.0
2024-09-19 12:00:00,0.00085476,0.00088,0.00085,0.00086665,12479165037.0
2024-09-19 13:00:00,0.0008665,0.00093432,0.00085,0.00091851,34278531588.0
2024-09-19 14:00:00,0.00091829,0.00092987,0.0008824,0.000904,21015479148.0
2024-09-19 15:00:00,0.00090402,0.001025,0.00090292,0.00101613,56393881504.0
2024-09-19 16:00:00,0.00101582,0.00103816,0.00092412,0.00093608,41810210721.0
2024-09-19 17:00:00,0.00093608,0.00096437,0.00092971,0.00094879,12474890018.0
2024-09-19 18:00:00,0.00094878,0.00097784,0.00094,0.00095344,12108881259.0
2024-09-19 19:00:00,0.0009538,0.0009555,0.00090125,0.0009294,11586963136.0
2024-09-19 20:00:00,0.00092937,0.00094568,0.0009,0.00090971,10044174070.0
2024-09-19 21:00:00,0.00090996,0.000939,0.00090678,0.00092955,6576114168.0
2024-09-19 22:00:00,0.00092954,0.00094199,0.00091347,0.0009202,6505589852.0
2024-09-19 23:00:00,0.00092061,0.000947,0.00091603,0.00091683,7751209729.0
2024-09-20 00:00:00,0.00091706,0.0009591,0.00091332,0.00093541,12618317143.0
2024-09-20 01:00:00,0.0009358,0.00094193,0.00089265,0.00091477,14823317412.0
2024-09-20 02:00:00,0.00091469,0.00091935,0.00086359,0.0008709,18196518468.0
2024-09-20 03:00:00,0.00087048,0.0009079,0.00086381,0.00090587,11980230115.0
2024-09-20 04:00:00,0.00090575,0.000947,0.00090339,0.00093035,15231960261.0
2024-09-20 05:00:00,0.00093039,0.00093277,0.0009,0.00090678,10304387632.0
2024-09-20 06:00:00,0.00090658,0.00092,0.00088566,0.00091329,12217962247.0
2024-09-20 07:00:00,0.00091302,0.00091427,0.000851,0.00086865,19968495631.0
2024-09-20 08:00:00,0.00086875,0.000883,0.00085257,0.00086479,13733289314.0
2024-09-20 09:00:00,0.00086477,0.00089,0.0008154,0.00082803,25263593267.0
2024-09-20 10:00:00,0.0008276,0.00084547,0.00082405,0.00083528,15963997909.0
2024-09-20 11:00:00,0.00083528,0.00083728,0.00078695,0.00081889,30090672640.0
2024-09-20 12:00:00,0.00081877,0.000828,0.0008,0.00080264,16388775161.0
2024-09-20 13:00:00,0.00080274,0.00081703,0.00076635,0.00080562,26122211580.0
2024-09-20 14:00:00,0.00080537,0.00083394,0.00079449,0.0008105,16293183278.0
2024-09-20 15:00:00,0.00081028,0.00083,0.00080167,0.00081563,8886894471.0
2024-09-20 16:00:00,0.00081591,0.000862,0.00081422,0.00082024,23609768534.0
2024-09-20 17:00:00,0.00081926,0.00082112,0.0008,0.00080797,8666307142.0
2024-09-20 18:00:00,0.00080812,0.000832,0.00080326,0.00080999,5822443226.0
2024-09-20 19:00:00,0.00080987,0.000838,0.00080891,0.000829,5435651062.0
2024-09-20 20:00:00,0.00082895,0.00083532,0.0008,0.0008031,7120814388.0
2024-09-20 21:00:00,0.00080314,0.00085863,0.00080149,0.000843,14766367308.0
2024-09-20 22:00:00,0.000843,0.00086499,0.000832,0.00085868,8586912614.0
2024-09-20 23:00:00,0.00085873,0.00086,0.00083271,0.00083836,4920065076.0
2024-09-21 00:00:00,0.00083851,0.00086637,0.00082198,0.00084439,8263741243.0
2024-09-21 01:00:00,0.00084491,0.000888,0.00084157,0.0008496,11605894141.0
2024-09-21 02:00:00,0.00084958,0.00085884,0.0008211,0.00083875,6343870693.0
2024-09-21 03:00:00,0.00083919,0.0008463,0.0007842,0.00079325,12378178978.0
2024-09-21 04:00:00,0.00079351,0.000809,0.0007639,0.00080235,16933230818.0
2024-09-21 05:00:00,0.00080238,0.00081411,0.0008,0.0008039,5164745545.0
2024-09-21 06:00:00,0.00080389,0.00082,0.00080389,0.00081,4503507780.0
2024-09-21 07:00:00,0.00081001,0.0008195,0.0008,0.000812,5537483669.0
2024-09-21 08:00:00,0.00081201,0.00083,0.00080587,0.00081937,5804835083.0
2024-09-21 09:00:00,0.00081937,0.00082964,0.00081267,0.00081792,4857144821.0
2024-09-21 10:00:00,0.00081809,0.00082872,0.00081051,0.00081707,5356121502.0
2024-09-21 11:00:00,0.00081722,0.00082359,0.000805,0.0008203,5292473591.0
2024-09-21 12:00:00,0.00082033,0.0008489,0.00082,0.00082231,12115569187.0
2024-09-21 13:00:00,0.00082252,0.00082414,0.000795,0.00080229,9591720663.0
2024-09-21 14:00:00,0.00080246,0.0008134,0.0008,0.00080654,5524698392.0
2024-09-21 15:00:00,0.00080624,0.0008111,0.000794,0.00080164,5781095489.0
2024-09-21 16:00:00,0.00080171,0.000809,0.000795,0.00079694,3941289136.0
2024-09-21 17:00:00,0.00079693,0.00081939,0.000785,0.0008168,8224205974.0
2024-09-21 18:00:00,0.000817,0.00081765,0.000796,0.00080201,4577043922.0
2024-09-21 19:00:00,0.00080221,0.00080751,0.00079036,0.00079708,3190223664.0
2024-09-21 20:00:00,0.00079708,0.00080202,0.00078845,0.00079386,2792670102.0
2024-09-21 21:00:00,0.00079409,0.00079741,0.0007764,0.00078565,5683681650.0
2024-09-21 22:00:00,0.00078563,0.00079636,0.00077022,0.00078688,5235244984.0
2024-09-21 23:00:00,0.00078686,0.000813,0.00078561,0.00080986,5294182445.0
2024-09-22 00:00:00,0.00080945,0.000813,0.00079648,0.0007968,3867149046.0
2024-09-22 01:00:00,0.0007968,0.00081431,0.000762,0.00081383,11852686073.0
2024-09-22 02:00:00,0.00081374,0.00082,0.00079,0.0008036,7350169203.0
2024-09-22 03:00:00,0.00080383,0.00083769,0.00080337,0.00081748,11077923533.0
2024-09-22 04:00:00,0.00081748,0.00084593,0.00080606,0.00082444,9787432343.0
2024-09-22 05:00:00,0.00082435,0.00084988,0.00081666,0.00083211,7598931160.0
2024-09-22 06:00:00,0.00083224,0.0008475,0.00081456,0.00082274,7579533162.0
2024-09-22 07:00:00,0.00082271,0.00082421,0.00080151,0.00080585,5606639284.0
2024-09-22 08:00:00,0.00080583,0.00081949,0.00079523,0.00081799,5499135784.0
2024-09-22 09:00:00,0.00081772,0.000835,0.00081644,0.00082545,6653355569.0
2024-09-22 10:00:00,0.0008254,0.00083788,0.00081841,0.00083097,6218838163.0
2024-09-22 11:00:00,0.00083099,0.00084513,0.0008256,0.00083703,7384528967.0
2024-09-22 12:00:00,0.00083669,0.00083744,0.000805,0.00081698,8201313739.0
2024-09-22 13:00:00,0.00081666,0.00082981,0.0008015,0.00082419,8031602959.0
2024-09-22 14:00:00,0.00082419,0.00083,0.000806,0.00081173,6617735708.0
2024-09-22 15:00:00,0.00081173,0.00081498,0.0008016,0.00080447,3952736977.0
2024-09-22 16:00:00,0.00080465,0.000817,0.0008,0.0008133,3954558028.0
2024-09-22 17:00:00,0.00081321,0.000829,0.00080661,0.00081982,4362377955.0
2024-09-22 18:00:00,0.00081959,0.00083559,0.00081584,0.00082923,4031273987.0
2024-09-22 19:00:00,0.00082914,0.00083728,0.00081811,0.00083365,4461368050.0
2024-09-22 20:00:00,0.0008334,0.00084,0.0008194,0.00082024,5988568690.0
2024-09-22 21:00:00,0.0008205,0.0008205,0.0008001,0.00080217,6372946287.0
2024-09-22 22:00:00,0.0008022,0.000835,0.00079712,0.00082736,9592935396.0
2024-09-22 23:00:00,0.0008269,0.0008377,0.00082375,0.00082867,5327539368.0
2024-09-23 00:00:00,0.00082861,0.00083779,0.00080607,0.00082093,5154540791.0
2024-09-23 01:00:00,0.00082106,0.00090299,0.00082001,0.00089188,30220389917.0
2024-09-23 02:00:00,0.00089161,0.00094,0.000881,0.00091868,20879378465.0
2024-09-23 03:00:00,0.00091898,0.00103,0.00091661,0.00101198,35027758601.0
2024-09-23 04:00:00,0.0010116,0.001172,0.0010025,0.00111353,45887656602.0
2024-09-23 05:00:00,0.00111376,0.00115544,0.001107,0.00113855,20023535637.0
2024-09-23 06:00:00,0.00113827,0.00121655,0.00112782,0.00114219,29218929364.0
2024-09-23 07:00:00,0.00114227,0.00116765,0.0011087,0.00112966,16965387544.0
2024-09-23 08:00:00,0.00112947,0.001175,0.0011123,0.00116947,13032672569.0
2024-09-23 09:00:00,0.00116984,0.00122688,0.001155,0.00118676,15256639089.0
2024-09-23 10:00:00,0.00118686,0.00120552,0.00116,0.00120115,11701633523.0
2024-09-23 11:00:00,0.00120118,0.00123,0.00113333,0.00114839,23515764681.0
2024-09-23 12:00:00,0.00114898,0.00117498,0.00111561,0.0011306,15413321477.0
2024-09-23 13:00:00,0.00113073,0.00120871,0.0011136,0.0011904,21771310779.0
2024-09-23 14:00:00,0.00119,0.00121,0.00116727,0.00119088,13229150233.0
2024-09-23 15:00:00,0.00119081,0.00129,0.00119,0.00125816,35743067817.0
2024-09-23 16:00:00,0.00125716,0.00127,0.00121201,0.0012175,15325161138.0
2024-09-23 17:00:00,0.0012175,0.0012479,0.00120641,0.00122236,7507323446.0
2024-09-23 18:00:00,0.00122233,0.00126,0.00121855,0.00123732,5849475120.0
2024-09-23 19:00:00,0.00123717,0.00126689,0.00123001,0.00124422,5610343237.0
2024-09-23 20:00:00,0.00124439,0.00125406,0.001225,0.00124497,6081584064.0
2024-09-23 21:00:00,0.00124486,0.00126811,0.00123015,0.00125122,5289281029.0
2024-09-23 22:00:00,0.00125115,0.00128995,0.001248,0.00127181,10131391291.0
2024-09-23 23:00:00,0.00127278,0.00128299,0.00125117,0.00126171,5302276729.0
2024-09-24 00:00:00,0.00126184,0.00137618,0.00118036,0.00119201,36679866742.0
2024-09-24 01:00:00,0.00119211,0.00123299,0.00113333,0.00116054,28008241135.0
2024-09-24 02:00:00,0.00116006,0.001174,0.001124,0.001164,13474825284.0
2024-09-24 03:00:00,0.00116422,0.00119607,0.00115281,0.00116953,10146833388.0
2024-09-24 04:00:00,0.0011698,0.00117993,0.00114399,0.00115882,7289565939.0
2024-09-24 05:00:00,0.00115839,0.00117057,0.00113,0.00114249,7770718451.0
2024-09-24 06:00:00,0.00114209,0.00116516,0.00113,0.00116104,6676683541.0
2024-09-24 07:00:00,0.00116141,0.0012176,0.00115369,0.00120379,12686492001.0
2024-09-24 08:00:00,0.00120379,0.001233,0.001183,0.00119361,13022730797.0
2024-09-24 09:00:00,0.00119332,0.00120415,0.00116334,0.00116979,7940924841.0
2024-09-24 10:00:00,0.00116961,0.001212,0.00116779,0.00119703,7575750560.0
2024-09-24 11:00:00,0.00119726,0.001228,0.001188,0.00120945,7234813961.0
2024-09-24 12:00:00,0.00120946,0.00121958,0.001175,0.00117542,8372814792.0
2024-09-24 13:00:00,0.00117585,0.001196,0.0011705,0.00117719,7176746989.0
2024-09-24 14:00:00,0.00117701,0.00117728,0.001125,0.00115105,16464394418.0
2024-09-24 15:00:00,0.0011511,0.00116953,0.00114392,0.001168,6818209709.0
2024-09-24 16:00:00,0.00116803,0.001169,0.00114403,0.0011557,4369084691.0
2024-09-24 17:00:00,0.00115597,0.00117999,0.00115118,0.00116186,5358318912.0
2024-09-24 18:00:00,0.00116209,0.0011751,0.00115531,0.00117462,2327265282.0
2024-09-24 19:00:00,0.00117431,0.00118658,0.0011705,0.00118063,4958941598.0
2024-09-24 20:00:00,0.00118062,0.001201,0.00117709,0.00119896,4668997856.0
2024-09-24 21:00:00,0.001199,0.00120926,0.00118792,0.00119915,5401248225.0
2024-09-24 22:00:00,0.0011992,0.00125,0.00118,0.001232,11290554501.0
2024-09-24 23:00:00,0.00123193,0.00124855,0.00120853,0.00121584,6135096393.0
2024-09-25 00:00:00,0.00121607,0.0012834,0.00121366,0.00123936,12193957009.0
2024-09-25 01:00:00,0.0012393,0.00124737,0.00117786,0.00122839,10107433351.0
2024-09-25 02:00:00,0.00122838,0.00124365,0.00119013,0.00119627,6113431070.0
2024-09-25 03:00:00,0.00119627,0.00119749,0.00116025,0.0011883,7196039246.0
2024-09-25 04:00:00,0.00118828,0.00119,0.00117102,0.00117201,3503538295.0
2024-09-25 05:00:00,0.001172,0.001186,0.00117157,0.00118075,3033772115.0
2024-09-25 06:00:00,0.00118054,0.00121,0.00117581,0.00119361,7386340106.0
2024-09-25 07:00:00,0.00119367,0.00120017,0.00116572,0.00117591,4533794662.0
2024-09-25 08:00:00,0.00117534,0.00118497,0.001145,0.00117714,7577807231.0
2024-09-25 09:00:00,0.00117684,0.00118591,0.001156,0.00115824,3966796390.0
2024-09-25 10:00:00,0.00115849,0.00117091,0.001152,0.00116984,3103310729.0
2024-09-25 11:00:00,0.00116978,0.00119,0.00116915,0.00118345,7272509611.0
2024-09-25 12:00:00,0.00118322,0.001245,0.00117576,0.00121076,19032751981.0
2024-09-25 13:00:00,0.00121124,0.00124,0.00119402,0.00121942,15704991053.0
2024-09-25 14:00:00,0.00121962,0.001313,0.00121,0.00131104,16709900388.0
2024-09-25 15:00:00,0.00131069,0.00137299,0.0011675,0.00118269,74486786998.0
2024-09-25 16:00:00,0.00118192,0.00121716,0.00117,0.00119223,18672859499.0
2024-09-25 17:00:00,0.00119216,0.00120762,0.001178,0.00118889,10449483373.0
2024-09-25 18:00:00,0.00118888,0.001199,0.001172,0.00117566,4729925564.0
2024-09-25 19:00:00,0.00117599,0.00118834,0.00116687,0.00117401,5346232584.0
2024-09-25 20:00:00,0.00117399,0.001194,0.00117,0.00118888,4893122041.0
2024-09-25 21:00:00,0.00118919,0.00118999,0.0011714,0.00117141,4470515115.0
2024-09-25 22:00:00,0.00117154,0.00117369,0.001091,0.00111219,21156696753.0
2024-09-25 23:00:00,0.00111221,0.00111763,0.00106,0.00108013,20751103311.0
2024-09-26 00:00:00,0.00108057,0.0010902,0.00103221,0.00104928,15731097913.0
2024-09-26 01:00:00,0.00104891,0.00108463,0.00103649,0.00108338,8864256438.0
2024-09-26 02:00:00,0.00108343,0.00109482,0.00106452,0.00109372,7357153674.0
2024-09-26 03:00:00,0.00109421,0.00111308,0.00107064,0.00111058,7839701260.0
2024-09-26 04:00:00,0.0011104,0.00111988,0.00108387,0.00109114,8812131837.0
2024-09-26 05:00:00,0.0010907,0.00110479,0.00108398,0.00109851,6004948678.0
2024-09-26 06:00:00,0.00109818,0.00111036,0.0010851,0.00109085,7114672413.0
2024-09-26 07:00:00,0.00109134,0.00110731,0.00108803,0.00110229,5405570235.0
2024-09-26 08:00:00,0.00110229,0.00110262,0.00107223,0.0010765,9103400840.0
2024-09-26 09:00:00,0.0010765,0.00108891,0.00105,0.00107124,11743278468.0
2024-09-26 10:00:00,0.00107118,0.0011,0.0010675,0.00108599,8984243659.0
2024-09-26 11:00:00,0.00108563,0.00109,0.00103576,0.00104416,11322343079.0
2024-09-26 12:00:00,0.00104413,0.00105936,0.00100347,0.0010357,21479172011.0
2024-09-26 13:00:00,0.0010357,0.00105447,0.00102166,0.00104081,11151194278.0
2024-09-26 14:00:00,0.00104086,0.00107937,0.00102224,0.00105408,12746507489.0
2024-09-26 15:00:00,0.00105367,0.00108584,0.00105092,0.0010726,8444626986.0
2024-09-26 16:00:00,0.00107258,0.00108627,0.001043,0.00104839,9439304996.0
2024-09-26 17:00:00,0.00104859,0.0010653,0.001045,0.00104795,6631985185.0
2024-09-26 18:00:00,0.00104796,0.00106456,0.00104,0.00105145,3368108883.0
2024-09-26 19:00:00,0.00105161,0.0010607,0.00103,0.00103423,4070263329.0
2024-09-26 20:00:00,0.00103426,0.0010427,0.00100966,0.00101478,4785184141.0
2024-09-26 21:00:00,0.00101451,0.00102901,0.00101009,0.00101995,4956851294.0
2024-09-26 22:00:00,0.00101995,0.00104853,0.00101912,0.00104443,4403705373.0
2024-09-26 23:00:00,0.00104462,0.001071,0.0010397,0.00105904,4595181564.0
2024-09-27 00:00:00,0.0010589,0.00108622,0.00105443,0.00107054,7200338863.0
2024-09-27 01:00:00,0.00107074,0.00108393,0.00106002,0.00106907,5424912393.0
2024-09-27 02:00:00,0.00106908,0.00108676,0.001052,0.00106943,6509807407.0
2024-09-27 03:00:00,0.00106963,0.001085,0.00105842,0.00107657,4253112732.0
2024-09-27 04:00:00,0.00107606,0.00116523,0.00107577,0.00116089,18991783089.0
2024-09-27 05:00:00,0.00115925,0.00116139,0.00109,0.0011178,15710044191.0
2024-09-27 06:00:00,0.00111756,0.00113275,0.00109601,0.00112572,12184339153.0
2024-09-27 07:00:00,0.0011259,0.00114565,0.00111461,0.00111954,8300792899.0
2024-09-27 08:00:00,0.0011191,0.00113586,0.00110132,0.00113552,7639373855.0
2024-09-27 09:00:00,0.00113553,0.00114,0.00111723,0.00111943,7237074109.0
2024-09-27 10:00:00,0.00111946,0.00112354,0.00107692,0.00110224,8751291342.0
2024-09-27 11:00:00,0.00110231,0.00111431,0.00109315,0.00110151,4008043031.0
2024-09-27 12:00:00,0.00110169,0.00111789,0.00108,0.00108036,6258975594.0
2024-09-27 13:00:00,0.00108062,0.0010863,0.00103,0.00104294,15801148025.0
2024-09-27 14:00:00,0.00104293,0.00107269,0.00103934,0.00105526,11819230551.0
2024-09-27 15:00:00,0.0010553,0.00107118,0.00104531,0.00104956,7648385563.0
2024-09-27 16:00:00,0.00104956,0.001083,0.00103731,0.00107661,9433177700.0
2024-09-27 17:00:00,0.00107657,0.00108516,0.00105304,0.00105826,4977549755.0
2024-09-27 18:00:00,0.00105809,0.00107175,0.0010534,0.00106387,2523900140.0
2024-09-27 19:00:00,0.00106387,0.00106538,0.00104157,0.00105058,3063838573.0
2024-09-27 20:00:00,0.00105046,0.001057,0.00104469,0.00104511,2575671022.0
2024-09-27 21:00:00,0.00104511,0.00105485,0.001037,0.00104469,2897593115.0
2024-09-27 22:00:00,0.00104468,0.00104725,0.001031,0.00104243,2789219220.0
2024-09-27 23:00:00,0.00104248,0.00108349,0.00104222,0.00107409,6698075545.0
2024-09-28 00:00:00,0.00107432,0.00113549,0.00106944,0.0010914,15562721283.0
2024-09-28 01:00:00,0.00109192,0.00111075,0.00107383,0.00108546,4814171628.0
2024-09-28 02:00:00,0.0010857,0.00116078,0.00108359,0.00114423,11557375035.0
2024-09-28 03:00:00,0.00114424,0.0011862,0.0011214,0.00118509,16448531361.0
2024-09-28 04:00:00,0.00118551,0.00121909,0.0011606,0.00119347,14863200845.0
2024-09-28 05:00:00,0.00119363,0.00126933,0.0011888,0.00123955,26289882371.0
2024-09-28 06:00:00,0.00123981,0.00125445,0.00117166,0.00118568,19362305026.0
2024-09-28 07:00:00,0.0011857,0.00120511,0.00117019,0.00117947,8976335789.0
2024-09-28 08:00:00,0.00117951,0.00119,0.00114021,0.00115039,13209918090.0
2024-09-28 09:00:00,0.00115034,0.00117297,0.00113416,0.00117204,9430970115.0
2024-09-28 10:00:00,0.00117204,0.00119478,0.0011618,0.00118124,8016939577.0
2024-09-28 11:00:00,0.00118124,0.001213,0.001179,0.0012004,9461046007.0
2024-09-28 12:00:00,0.0012004,0.00122493,0.00118223,0.00118817,12449164521.0
2024-09-28 13:00:00,0.00118807,0.00119864,0.00117705,0.001181,7057678473.0
2024-09-28 14:00:00,0.00118135,0.00122,0.00117803,0.00120966,9809320142.0
2024-09-28 15:00:00,0.00120971,0.00122,0.0011852,0.00119679,7402624734.0
2024-09-28 16:00:00,0.00119665,0.00120274,0.00117503,0.0011793,6098473431.0
2024-09-28 17:00:00,0.00117957,0.00118146,0.00115122,0.00117293,9015425863.0
2024-09-28 18:00:00,0.00117316,0.00118677,0.0011676,0.00117837,3540368566.0
2024-09-28 19:00:00,0.00117837,0.00119121,0.001174,0.00118089,2556546288.0
2024-09-28 20:00:00,0.00118078,0.001193,0.00118,0.00118425,2455764246.0
2024-09-28 21:00:00,0.00118428,0.00119698,0.00116609,0.00119664,4446326593.0
2024-09-28 22:00:00,0.0011968,0.00119718,0.00118557,0.00118904,2621702910.0
2024-09-28 23:00:00,0.00118908,0.00119,0.00116881,0.00117945,3196702603.0
2024-09-29 00:00:00,0.00117947,0.00126813,0.0011616,0.00116663,24016645009.0
2024-09-29 01:00:00,0.0011663,0.00117342,0.00112,0.00112938,15170074142.0
2024-09-29 02:00:00,0.00112959,0.0011456,0.00109726,0.00112885,16098926963.0
2024-09-29 03:00:00,0.00112845,0.00113662,0.00110421,0.00110575,6602517371.0
2024-09-29 04:00:00,0.00110575,0.00111426,0.00106,0.00110035,10499250681.0
2024-09-29 05:00:00,0.00110028,0.0011095,0.00108602,0.00109401,5424221896.0
2024-09-29 06:00:00,0.00109397,0.00109868,0.00108287,0.00109117,4649304364.0
2024-09-29 07:00:00,0.00109101,0.0011081,0.00108439,0.0010923,4354525211.0
2024-09-29 08:00:00,0.00109256,0.00109927,0.001075,0.00108705,4830420761.0
2024-09-29 09:00:00,0.00108704,0.00110394,0.00108505,0.00109046,3413927674.0
2024-09-29 10:00:00,0.00109022,0.0010992,0.00108,0.00109419,2999503181.0
2024-09-29 11:00:00,0.0010941,0.00110818,0.00109008,0.00109856,4636954891.0
2024-09-29 12:00:00,0.0010986,0.00110372,0.00103527,0.00105084,15707457571.0
2024-09-29 13:00:00,0.0010509,0.00106096,0.00103609,0.00105904,10654577924.0
2024-09-29 14:00:00,0.0010593,0.00109,0.00105698,0.00106857,7626902059.0
2024-09-29 15:00:00,0.00106854,0.00107674,0.00105299,0.00107153,5051224191.0
2024-09-29 16:00:00,0.00107169,0.00107577,0.00105267,0.00106468,4134534672.0
2024-09-29 17:00:00,0.00106487,0.00108586,0.00106373,0.00107389,5534966433.0
2024-09-29 18:00:00,0.00107421,0.00108,0.00106755,0.00106906,2703970816.0
